# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 22 16:04:15 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,85.31620040,0.00022830,-0.00022830,0,0.386400,,,0,6.340,1.960,-0.650,0,0.566,0.175,-0.058,0,,,,,,,,,,0.000000,,,0,7.57,6.84,-2.24,0,423,,,0,1,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6046.00,162.00,-198.00,0,0.97,0.30,-0.10,0,1.05,0.13,-0.14,0,-0.080,0.250,-0.350,0,[Fe/H],4.49,0.05,-0.22,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-51 c,Kepler-51,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,85.31200000,0.00300000,-0.00200000,0,0.384000,0.015000,-0.015000,0,9.000,2.800,-1.700,0,0.803,0.250,-0.152,0,4.00000,0.40000,-0.40000,0,0.01300,0.00100,-0.00100,0,Mass,0.014000,0.013000,-0.009000,0,,,,,439,9,-9,0,1,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,6018.00,107.00,-107.00,0,0.94,0.50,-0.50,0,1.04,0.12,-0.12,0,,,,,,4.51,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-14,2014-03,2014-05-14
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,85.31657760,0.00022840,-0.00022840,0,0.370240,0.001960,-0.001960,0,5.029,5.316,-5.316,0,0.449,0.474,-0.474,0,,,,,,,,,,,,,,4.60,0.30,-0.30,0,,,,,1,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5674.00,60.00,-60.00,0,0.82,0.03,-0.03,0,0.93,0.02,-0.01,0,0.050,0.040,-0.040,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-12-05,2018-12,2024-12-05
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,85.31600000,,,0,,,,,6.400,1.700,-1.500,0,0.571,0.152,-0.134,0,3.90000,0.80000,-0.80000,0,0.01227,0.00252,-0.00252,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,1.10,0.10,-0.10,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-06-26,2017-07,2018-06-21
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,85.31390000,0.00170000,-0.00170000,0,,,,,8.980,2.840,-2.840,0,0.801,0.253,-0.253,0,4.43000,0.54000,-0.54000,0,0.01394,0.00170,-0.00170,0,Mass,0.010000,0.020000,-0.010000,0,,,,,,,,,1,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,,5670.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.98,0.01,-0.01,0,0.050,0.040,-0.040,0,[M/H],4.70,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2021-11-10,2020-02,2021-11-10
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,5.440,29.427,-1.149,0,0.485,2.625,-0.103,0,,,,,,,,,,,,,,4.33,0.21,-0.20,0,,,,,1,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5674.00,113.00,-113.00,0,0.83,0.04,-0.04,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-09-04,2018-10,2018-09-06
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,85.31657760,0.00022840,-0.00022840,0,0.386400,,,0,6.100,2.470,-0.550,0,0.544,0.220,-0.049,0,,,,,,,,,,0.000000,,,0,7.57,8.86,-2.10,0,423,,,0,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6046.00,149.00,-197.00,0,0.97,0.39,-0.09,0,1.05,0.17,-0.14,0,-0.080,0.220,-0.300,0,[Fe/H],4.49,0.04,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-18,2014-12-04,2014-11-18
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,85.31286620,0.00096000,-0.00096000,0,,,,,5.710,,,0,0.509,,,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,5803.00,,,0,0.91,,,0,1.00,,,0,,,,,,4.52,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-16,2013-01,2014-05-16
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,85.31620040,0.00022830,-0.00022830,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.85,,,0,1.03,,,0,,,,,,4.59,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-09-25,2018-08-16,2018-09-25
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,85.31300000,,,0,,,,,9.310,3.750,-0.850,0,0.831,0.335,-0.076,0,9.70000,2.60000,-2.10000,0,0.03100,0.00800,-0.00700,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.97,,,0,1.05,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-28,2014-05,2014-05-28
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,8.954,0.432,-0.406,0,0.799,0.039,-0.036,0,,,,,,,,,,,,,,2.47,0.12,-0.12,0,,,,,1,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5674.00,113.00,-113.00,0,0.83,0.04,-0.04,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-09-04,2018-10,2018-09-06
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,130.17746603,0.00009841,-0.00009841,0,0.490680,0.002580,-0.002580,0,9.071,0.290,-0.290,0,0.809,0.026,-0.026,0,,,,,,,,,,,,,,2.60,0.20,-0.20,0,,,,,1,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5674.00,60.00,-60.00,0,0.82,0.03,-0.03,0,0.93,0.02,-0.01,0,0.050,0.040,-0.040,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-12-05,2018-12,2024-12-05
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,130.17814386,0.00000686,-0.00000686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.85,,,0,1.03,,,0,,,,,,4.59,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2016-07-26,2016-07,2016-07-28
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,130.18000000,,,0,,,,,11.800,2.300,-2.100,0,1.053,0.205,-0.187,0,6.20000,1.60000,-1.50000,0,0.01951,0.00503,-0.00472,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,1.10,0.10,-0.10,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-06-26,2017-07,2018-06-21
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,130.18580000,0.00180000,-0.00180000,0,,,,,9.320,0.180,-0.180,0,0.831,0.016,-0.016,0,6.60000,1.00000,-1.00000,0,0.02077,0.00315,-0.00315,0,Mass,0.006100,0.005600,-0.005600,0,,,,,,,,,1,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,,5674.00,,,0,0.87,0.04,-0.04,0,0.96,0.05,-0.05,0,0.047,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-10-22,2024-10,2024-10-22
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,130.17746603,0.00009841,-0.00009841,0,0.512100,,,0,10.740,4.330,-0.980,0,0.958,0.386,-0.087,0,,,,,,,,,,0.000000,,,0,4.31,5.04,-1.20,0,367,,,0,1,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6046.00,149.00,-197.00,0,0.97,0.39,-0.09,0,1.05,0.17,-0.14,0,-0.080,0.220,-0.300,0,[Fe/H],4.49,0.04,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2015-08-25,2015-09-24,2015-08-25
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,130.18450000,0.00070000,-0.00070000,0,,,,,9.460,0.160,-0.160,0,0.844,0.014,-0.014,0,5.70000,1.12000,-1.12000,0,0.01793,0.00352,-0.00352,0,Mass,0.010000,0.010000,-0.010000,0,,,,,,,,,1,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,,5670.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.98,0.01,-0.01,0,0.050,0.040,-0.040,0,[M/H],4.70,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2021-11-10,2020-02,2021-11-10
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,130.17746603,0.00009841,-0.00009841,0,0.512100,,,0,10.740,4.330,-0.980,0,0.958,0.386,-0.087,0,,,,,,,,,,0.000000,,,0,4.31,5.04,-1.20,0,367,,,0,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6046.00,149.00,-197.00,0,0.97,0.39,-0.09,0,1.05,0.17,-0.14,0,-0.080,0.220,-0.300,0,[Fe/H],4.49,0.04,-0.29,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-21,2014-12-18,2014-11-21
